"","gutenberg_id","story","line","word"
"264",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",84,"servant"
"265",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",84,"girl"
"266",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",86,"dear"
"267",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",87,"burned"
"268",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",87,"lived"
"269",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",87,"centuries"
"270",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",87,"ago"
"271",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",87,"true"
"272",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",88,"country"
"273",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",88,"walk"
"274",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",88,"thursday"
"275",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",88,"home"
"276",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",88,"dreadful"
"277",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",89,"mess"
"278",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",89,"changed"
"279",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",89,"clothes"
"280",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",89,"imagine"
"281",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",90,"deduce"
"282",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",90,"mary"
"283",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",90,"jane"
"284",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",90,"incorrigible"
"285",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",90,"wife"
"286",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",91,"notice"
"287",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",91,"fail"
"288",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",94,"chuckled"
"289",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",94,"rubbed"
"290",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",94,"nervous"
"291",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",94,"hands"
"292",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",97,"simplicity"
"293",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",97,"eyes"
"294",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",98,"inside"
"295",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",98,"left"
"296",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",98,"shoe"
"297",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",98,"firelight"
"298",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",98,"strikes"
"299",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",99,"leather"
"300",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",99,"scored"
"301",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",99,"parallel"
"302",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",99,"cuts"
"303",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",100,"caused"
"304",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",100,"carelessly"
"305",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",100,"scraped"
"306",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",100,"round"
"307",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",101,"edges"
"308",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",101,"sole"
"309",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",101,"remove"
"310",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",101,"crusted"
"311",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",101,"mud"
"312",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",102,"double"
"313",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",102,"deduction"
"314",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",102,"vile"
"315",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",103,"weather"
"316",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",103,"malignant"
"317",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",103,"boot"
"318",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",103,"slitting"
"319",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",104,"specimen"
"320",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",104,"london"
"321",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",104,"slavey"
"322",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",104,"practice"
"323",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",105,"gentleman"
"324",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",105,"walks"
"325",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",105,"smelling"
"326",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",105,"iodoform"
"327",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",105,"black"
"328",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",106,"mark"
"329",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",106,"nitrate"
"330",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",106,"silver"
"331",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",106,"forefinger"
"332",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",106,"bulge"
"333",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",107,"top"
"334",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",107,"hat"
"335",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",107,"secreted"
"336",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",108,"stethoscope"
"337",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",108,"dull"
"338",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",108,"pronounce"
"339",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",109,"active"
"340",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",109,"medical"
"341",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",109,"profession"
"342",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",111,"laughing"
"343",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",111,"ease"
"344",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",111,"explained"
